MaxT,MinT,WindSpeed,Humidity ,Precipitation
33.7,28.1,3.0,70.4,14.6
33.6,27.2,3.1,68.4,11.0
36.5,27.1,3.3,73.0,3.7
33.3,26.9,3.3,75.4,3.7
35.3,25.3,3.3,72.3,11.0
32.2,25.8,3.2,73.6,11.0
31.2,25.7,3.3,74.2,12.9
31.8,25.5,3.8,75.8,4.2
28.7,25.4,3.1,73.3,10.8
31.8,27.0,3.8,68.4,8.9
31.7,27.1,3.4,67.4,26.2
30.9,26.0,3.2,67.3,17.6
33.0,26.7,3.1,74.9,5.0
34.8,27.4,3.5,71.0,5.0
34.8,26.4,3.5,70.3,0.0
35.8,28.4,3.7,64.9,3.5
34.2,27.4,3.6,67.2,10.0
31.0,27.1,2.8,74.3,5.0
33.8,26.9,2.9,70.6,7.5
33.5,27.8,2.7,73.1,10.0
36.8,26.9,2.5,81.4,12.5
32.0,26.6,3.0,84.3,21.9
33.3,26.3,3.3,83.8,16.5
30.7,25.6,3.1,76.9,16.5
30.1,25.0,3.2,81.0,0.0
30.8,25.3,3.1,79.3,5.5
29.2,25.8,3.2,80.9,21.7
26.8,25.0,3.3,82.6,16.3
26.4,24.6,3.6,78.4,16.3
32.3,25.4,3.4,82.4,5.5
33.3,26.5,3.7,76.9,5.4
34.6,27.8,3.3,80.6,0.0
34.9,28.1,3.6,72.6,0.0
35.5,28.4,3.5,69.3,9.8
35.4,27.7,3.5,75.1,6.9
35.5,28.0,3.4,71.1,0.0
35.6,28.4,3.6,73.7,7.3
36.1,27.4,3.3,77.8,0.0
34.4,26.2,3.3,80.0,7.3
33.5,25.7,2.5,75.5,21.0
35.8,27.8,3.0,80.2,8.2
36.1,27.4,3.0,71.9,0.0
36.4,27.7,2.7,71.2,4.3
32.9,26.9,3.1,73.5,4.2
35.4,27.2,3.4,72.1,4.2
35.5,28.5,3.0,75.6,0.0
32.5,27.6,3.0,76.7,10.6
35.0,27.0,2.8,75.6,0.0
34.9,26.7,2.2,83.0,11.4
32.1,26.6,2.6,81.3,8.4
31.5,26.6,2.5,86.4,0.0
33.8,26.4,2.3,81.3,0.0
33.7,27.1,2.7,81.9,6.8
31.4,26.6,3.3,83.0,16.9
31.5,26.2,2.4,82.3,10.2
33.2,25.7,2.0,83.9,0.0
34.6,26.9,2.2,81.1,0.0
34.0,27.2,2.9,81.0,11.1
31.3,26.3,2.9,84.9,12.5
28.0,25.6,3.5,89.4,8.4
29.1,25.3,3.3,80.7,6.4
31.2,24.7,3.5,84.9,5.6
33.3,26.2,2.5,78.7,0.0
34.2,26.6,2.5,81.4,5.3
34.7,26.7,2.9,78.1,7.5
32.0,26.3,2.8,85.2,10.5
30.2,25.9,2.9,88.0,0.0
32.5,26.1,3.5,83.0,0.0
31.6,26.5,2.8,84.8,31.9
29.1,25.9,3.2,84.1,38.3
31.3,25.6,2.8,80.9,12.8
34.4,26.2,2.7,79.3,0.0
34.5,28.0,2.3,80.3,6.4
35.7,28.0,2.2,83.1,3.1
34.1,27.4,1.8,80.8,6.1
36.1,27.2,1.9,79.7,0.0
35.9,27.8,2.0,79.5,3.1
35.3,27.0,2.3,81.1,3.1
33.5,26.4,1.8,77.5,5.5
34.0,27.5,1.8,81.1,0.0
34.5,27.9,1.9,81.5,3.5
35.0,27.8,1.7,82.9,0.0
33.9,27.5,1.8,81.1,0.0
34.3,28.1,2.3,80.2,0.0
35.3,27.7,1.8,83.6,3.3
33.9,27.4,1.8,81.4,3.3
34.1,26.8,1.9,82.2,3.3
33.0,26.3,2.0,83.6,6.6
34.4,27.3,2.0,80.5,1.9
30.0,25.9,2.5,85.1,9.4
31.4,25.9,3.3,80.1,7.5
33.9,26.9,3.5,80.8,0.0
33.0,27.4,3.2,83.4,0.0
34.1,27.9,3.2,79.7,3.5
34.6,27.7,2.3,79.8,0.0
35.0,27.2,2.1,75.0,0.0
35.2,27.0,1.9,79.1,6.9
34.2,26.2,2.2,85.6,3.5
34.2,25.9,2.1,80.4,3.3
33.7,26.6,1.7,84.3,8.5
32.2,25.6,1.9,83.0,3.0
31.5,26.5,2.0,82.9,14.8
32.4,25.9,1.8,80.8,13.3
32.7,27.2,1.8,83.3,15.1
33.7,26.4,2.0,81.4,6.3
32.7,26.7,2.0,84.3,11.3
30.7,26.4,1.8,73.9,12.5
31.4,25.7,1.5,86.2,0.0
32.5,25.8,1.6,83.3,13.1
32.5,26.3,1.8,83.8,39.4
32.9,26.0,1.5,86.4,0.0
33.1,27.3,2.1,84.8,25.2
32.8,26.1,1.7,82.7,0.0
34.1,26.8,1.4,82.3,0.0
33.8,26.5,1.7,83.2,0.0
33.6,26.6,1.7,85.1,0.0
34.2,27.0,1.5,84.0,0.0
34.9,26.9,1.6,82.9,34.2
33.4,26.1,1.7,78.1,6.0
35.4,25.5,1.7,68.9,4.6
31.0,25.0,1.8,68.3,9.7
31.2,25.5,1.9,71.7,6.5
33.6,26.8,1.9,78.6,0.0
34.4,26.6,2.2,79.3,0.0
34.8,27.0,1.8,80.6,0.0
35.3,27.2,2.1,70.2,0.0
34.0,26.1,1.8,71.5,0.0
33.7,26.9,1.9,74.5,0.0
33.1,25.7,1.7,79.2,0.0
33.1,24.6,1.7,75.2,0.0
33.4,25.3,1.6,78.2,0.0
33.3,24.6,2.2,77.7,0.0
32.5,23.7,2.3,81.1,0.0
32.6,23.4,2.0,81.5,0.0
31.8,22.8,1.8,82.3,0.0
32.2,22.6,2.4,77.6,0.0
31.6,23.2,2.5,79.2,0.0
30.7,23.1,2.1,85.3,0.0
32.0,24.7,2.2,83.3,0.0
32.5,23.9,1.9,82.4,0.0
32.4,23.6,1.7,81.9,0.0
33.0,24.2,1.8,75.0,0.0
32.7,22.8,1.9,77.4,0.0
32.0,23.3,1.9,77.4,0.0
31.2,22.8,2.1,71.1,0.0
31.4,23.4,2.0,71.9,1.9
31.6,23.8,1.9,69.0,2.1
29.7,24.7,1.9,86.5,6.3
33.2,24.7,2.2,81.9,0.0
31.9,24.6,2.6,81.0,0.0
32.0,24.9,1.8,82.0,0.0
32.2,24.6,1.7,79.8,0.0
32.9,25.5,1.9,79.2,0.0
33.2,25.3,2.1,79.9,0.0
32.6,25.5,1.9,73.5,0.0
32.2,24.8,1.6,75.8,0.0
32.8,24.5,1.5,74.0,0.0
31.5,25.1,1.8,75.9,0.0
30.7,23.0,2.1,69.1,0.0
31.2,21.2,1.7,76.1,0.0
31.5,21.9,1.6,74.5,0.0
31.1,20.3,1.8,70.4,0.0
30.8,20.6,2.1,79.4,0.0
29.8,20.4,2.3,79.9,0.0
30.3,21.3,2.6,82.3,0.0
30.3,20.5,2.8,71.9,0.0
30.4,19.7,2.4,73.2,0.0
29.7,19.5,1.9,75.3,0.0
29.1,19.5,2.0,72.8,0.0
30.4,20.1,1.9,76.9,0.0
30.4,20.3,1.5,71.9,0.0
32.3,20.0,1.9,62.7,0.0
33.0,21.9,2.2,68.2,0.0
31.7,20.9,1.8,69.5,0.0
31.6,21.0,1.4,62.6,0.0
30.6,21.8,1.6,67.6,0.0
31.2,22.1,1.7,73.0,0.0
30.9,22.1,1.9,72.3,0.0
31.0,21.9,2.2,71.8,0.0
31.3,20.1,2.2,69.0,0.0
30.8,20.0,2.4,69.5,0.0
30.4,20.1,2.5,74.2,0.0
29.5,19.6,2.4,68.4,0.0
29.9,17.9,2.0,71.7,0.0
30.4,17.9,1.9,75.8,0.0
30.1,19.1,1.9,77.3,0.0
30.0,19.3,1.7,76.3,0.0
30.1,20.2,1.7,75.5,0.0
30.0,20.4,1.8,74.4,0.0
30.8,20.5,2.2,66.9,0.0
29.4,18.8,2.1,66.1,0.0
29.5,17.9,2.2,68.7,0.0
30.4,17.9,2.0,66.6,0.0
30.2,18.8,1.7,68.5,0.0
31.1,19.5,1.7,64.6,0.0
30.6,22.2,1.5,73.0,0.0
29.9,21.5,1.6,73.7,0.0
29.9,20.4,1.9,67.6,0.0
30.0,19.0,1.7,69.9,0.0
29.3,18.4,2.0,67.6,0.0
29.5,18.1,1.6,62.1,0.0
29.5,18.2,1.9,64.0,0.0
28.8,18.7,2.1,68.2,0.0
28.8,19.0,2.2,69.7,0.0
29.7,19.6,1.9,74.8,0.0
30.2,19.9,1.6,73.7,0.0
31.5,20.6,1.6,71.6,0.0
30.7,20.9,2.1,76.0,0.0
30.9,21.5,1.9,71.9,0.0
30.4,21.0,1.5,67.4,0.0
30.8,20.9,2.0,67.2,0.0
30.0,19.6,2.0,63.0,0.0
30.3,18.8,2.1,68.6,0.0
29.8,18.7,1.9,56.5,0.0
29.9,18.2,1.7,65.1,0.0
29.3,18.3,2.0,62.5,0.0
29.4,18.1,2.0,63.9,0.0
29.4,19.3,1.7,65.1,0.0
30.1,19.4,2.1,67.8,0.0
31.4,19.9,1.7,59.7,0.0
30.0,20.1,1.8,57.2,0.0
29.8,20.1,2.0,65.3,0.0
29.8,20.2,2.0,68.0,0.0
29.7,20.3,2.3,63.4,0.0
30.2,19.3,2.4,65.8,0.0
32.1,18.7,1.8,52.6,0.0
33.6,18.8,2.0,55.2,0.0
33.1,18.4,1.8,56.5,0.0
32.3,18.4,2.0,60.4,0.0
31.5,18.5,2.0,59.4,0.0
31.2,19.2,2.5,68.4,0.0
30.2,20.0,2.3,72.3,0.0
30.7,20.2,1.7,64.2,3.8
32.3,23.2,1.7,65.0,0.0
31.5,21.7,2.1,62.9,0.0
31.6,22.4,2.0,73.0,3.8
29.6,23.1,2.6,68.6,0.0
30.7,23.7,2.6,74.2,0.0
31.1,22.8,2.4,72.9,0.0
30.9,21.6,2.7,75.0,0.0
31.7,20.5,2.6,68.6,0.0
31.6,20.4,2.0,67.1,0.0
31.8,21.6,1.9,73.7,0.0
32.4,21.3,2.2,68.3,0.0
31.7,21.6,2.2,66.1,0.0
31.7,21.6,2.1,65.6,0.0
32.1,21.4,2.1,60.9,0.0
33.1,21.6,1.9,59.6,0.0
32.3,21.4,2.2,63.7,0.0
32.7,20.9,2.4,66.3,0.0
33.9,20.5,2.4,65.1,0.0
35.3,19.5,2.2,60.7,0.0
34.7,22.1,2.1,60.5,0.0
35.2,22.3,1.9,60.7,0.0
35.2,21.3,2.2,62.0,0.0
35.4,22.3,2.1,58.8,0.0
35.2,22.8,1.8,52.3,0.0
34.9,22.7,2.0,50.9,0.0
34.7,22.0,2.3,55.5,0.0
33.9,22.1,2.1,58.7,0.0
34.5,22.1,2.2,57.9,0.0
33.7,22.9,2.2,55.8,0.0
33.0,23.8,2.1,60.1,0.0
35.0,23.6,2.1,60.4,0.0
33.4,24.5,2.3,69.8,0.0
34.0,24.2,2.4,69.1,0.0
35.8,23.9,2.4,62.6,0.0
34.6,23.2,2.2,66.1,0.0
33.8,25.5,2.3,56.9,0.0
32.5,25.6,3.2,74.3,0.0
31.8,24.8,2.5,76.0,0.0
34.7,23.0,2.2,69.8,0.0
34.9,23.7,2.1,63.2,0.0
34.4,24.4,1.9,67.9,0.0
35.1,25.1,2.3,60.5,0.0
35.8,25.4,3.0,62.1,0.0
36.3,25.3,2.3,53.3,0.0
35.1,26.1,2.1,59.5,0.0
34.8,26.2,2.5,57.0,0.0
34.7,25.7,2.0,70.9,0.0
34.7,24.9,1.7,63.6,0.0
35.7,25.3,2.2,58.9,0.0
35.8,26.7,2.1,60.3,0.0
36.5,27.0,2.5,59.6,0.0
34.6,26.5,2.5,64.3,4.0
35.1,25.6,2.8,65.8,1.9
33.6,24.3,2.8,63.2,0.0
35.3,27.0,2.3,70.2,0.0
35.0,26.5,2.3,64.9,0.0
34.6,27.0,2.6,60.8,0.0
35.0,26.1,2.8,63.0,0.0
34.8,25.2,2.7,59.4,1.1
33.5,25.0,2.8,69.7,0.0
34.7,25.4,2.3,65.1,0.0
34.5,25.3,2.5,67.6,0.0
35.2,25.8,2.4,67.3,0.0
35.8,26.7,2.4,60.0,0.0
35.6,26.4,2.5,62.9,0.0
36.3,27.2,2.5,57.7,0.0
35.7,27.9,2.6,66.0,0.0
37.1,27.6,2.1,64.8,2.5
37.0,28.1,2.5,57.7,0.0
37.3,26.4,2.2,51.9,0.0
37.8,27.8,2.2,50.8,0.0
36.7,28.9,3.3,49.4,2.5
36.5,28.9,2.8,53.7,0.0
37.2,28.7,2.4,57.4,0.0
37.5,28.6,2.3,54.7,0.0
37.3,27.1,2.6,52.3,0.0
36.5,26.0,2.6,52.0,0.0
36.8,27.8,2.5,51.1,0.0
36.6,28.3,2.5,43.9,0.0
36.8,28.2,2.6,47.3,0.0
36.3,28.7,2.9,48.8,0.0
36.6,28.9,3.4,49.0,0.0
36.3,26.5,3.2,45.8,14.2
36.2,25.9,2.9,58.4,0.0
33.6,24.8,3.6,56.1,14.2
35.4,24.7,2.7,59.9,0.0
36.8,27.9,2.7,59.5,0.0
37.3,28.3,2.5,57.1,0.0
37.9,28.3,2.7,48.1,0.0
38.0,29.4,2.9,43.2,0.0
37.4,29.1,2.8,61.5,0.0
37.8,28.7,2.8,57.2,0.0
37.7,27.8,3.0,52.7,0.0
38.0,27.5,2.7,49.4,0.0
36.1,27.7,2.9,52.6,13.2
35.7,26.8,3.1,56.5,6.6
36.3,26.8,2.6,61.0,0.0
36.7,28.3,2.8,53.7,0.0
36.9,28.5,2.7,58.1,0.0
37.8,27.8,2.9,56.2,0.0
38.1,29.6,2.7,46.8,0.0
37.2,29.8,2.8,47.2,0.0
35.9,29.7,2.6,56.9,0.0
37.1,29.4,2.5,55.7,2.3
36.2,28.3,2.9,60.0,4.5
37.0,29.4,2.9,51.8,0.0
36.7,29.0,2.7,61.0,0.0
36.8,29.1,3.1,67.1,0.0
37.5,29.0,2.7,63.7,0.0
37.7,29.6,2.9,58.0,0.0
38.9,29.4,3.6,49.0,8.3
38.6,30.3,3.4,54.0,0.0
36.2,28.7,3.3,59.3,8.3
37.0,29.1,2.5,63.7,0.0
36.4,28.0,2.5,67.4,6.6
38.3,27.5,3.3,63.5,0.0
39.4,28.8,3.2,55.9,0.0
38.5,28.9,3.0,60.4,8.2
38.7,27.0,3.7,69.2,21.5
35.2,26.6,3.7,76.6,5.4
34.7,27.1,3.6,72.5,26.8
35.4,27.7,4.1,68.9,16.1
36.0,28.0,4.8,75.6,0.0
34.6,27.2,5.0,69.6,17.7
32.1,26.0,4.3,67.7,15.4
36.0,26.9,4.6,63.2,0.0
38.6,29.2,4.5,55.1,0.0
39.5,28.7,4.3,54.1,0.0
39.4,29.1,4.2,58.1,0.0
40.3,29.9,4.8,52.9,0.0
39.0,28.5,4.6,60.2,0.0
39.1,29.4,4.1,60.3,0.0
39.2,29.4,3.0,63.2,0.0
38.4,29.3,3.3,62.0,11.2
33.5,28.3,3.0,79.4,11.2
34.3,28.1,3.2,77.3,5.6
36.7,28.2,4.0,71.3,5.6
38.5,28.6,4.1,71.3,5.6
36.6,28.8,4.7,71.4,7.1
32.3,26.3,4.3,75.9,24.9
34.0,26.8,3.9,71.0,26.6
32.0,26.9,3.2,70.8,10.7
35.2,25.9,3.0,70.6,7.1
31.0,26.1,3.2,67.5,4.7
35.1,26.8,3.7,69.4,4.7
31.7,25.3,4.7,73.6,18.6
33.9,27.4,4.7,72.5,18.6
35.0,26.6,4.7,72.6,9.3
32.0,26.3,4.0,78.9,0.0
29.8,25.1,4.1,79.7,19.6
29.0,25.6,4.0,79.7,9.8
30.7,26.5,4.2,83.2,44.1
29.9,25.4,4.7,82.2,39.2
30.3,25.4,4.4,80.2,4.4
28.0,24.7,4.5,80.2,0.0
30.3,25.6,4.3,78.1,0.0
29.7,26.2,3.9,84.2,13.8
27.6,25.4,4.2,79.1,27.6
31.4,26.6,4.7,80.2,4.2
34.0,26.8,5.1,79.8,4.2
34.7,27.3,4.8,73.6,0.0
32.8,27.9,4.8,71.9,0.0
29.8,26.9,4.7,72.7,33.4
30.5,25.3,4.6,77.8,21.3
32.6,27.2,4.3,73.0,8.0
34.8,27.9,4.5,73.2,0.0
35.0,27.7,3.9,72.2,0.0
34.9,27.5,4.2,69.3,2.7
35.1,28.1,4.5,77.8,0.0
34.7,27.5,4.3,78.6,0.0
33.7,27.5,4.0,72.4,8.4
34.2,27.9,4.3,72.9,3.4
35.1,28.4,4.3,63.2,8.3
35.3,28.5,4.5,67.4,3.4
35.9,26.9,4.1,75.2,0.0
34.6,25.7,4.1,76.7,0.0
35.1,27.0,4.4,72.7,0.0
36.1,27.7,4.1,72.5,0.0
35.3,28.0,4.3,74.9,8.8
33.8,27.4,4.6,70.4,6.8
30.7,26.6,4.4,74.2,18.9
31.0,25.6,4.3,83.0,0.0
33.5,26.2,3.7,74.1,9.4
29.4,25.7,4.2,77.1,4.1
29.6,25.4,4.1,88.8,0.0
29.5,25.5,4.5,84.5,23.1
28.5,25.1,4.3,85.9,32.6
29.3,25.3,4.3,80.9,19.0
27.2,25.9,4.0,87.5,37.9
30.8,25.5,5.0,84.1,2.5
32.7,26.0,3.9,78.5,2.6
30.8,26.1,4.7,76.4,10.5
28.1,25.4,4.2,81.9,55.1
28.9,25.3,4.6,83.4,15.6
32.9,25.8,4.5,76.7,0.0
34.1,26.7,3.3,74.9,0.0
34.4,28.3,3.8,78.6,0.0
31.6,27.2,3.9,77.5,8.2
31.9,26.7,3.8,79.2,12.3
30.3,26.3,4.1,81.0,18.6
31.2,25.8,3.8,86.0,0.0
32.6,25.9,3.5,86.4,4.6
33.6,26.2,3.5,81.3,6.9
34.7,27.0,3.7,76.2,0.0
33.9,27.4,3.6,83.8,4.6
32.7,26.7,3.6,79.8,4.3
33.8,26.6,3.2,83.5,6.0
34.6,27.0,3.3,77.8,0.0
35.3,26.9,3.5,74.4,4.3
34.1,27.3,3.7,76.8,0.0
33.0,27.1,3.6,79.7,7.2
32.3,26.8,4.5,71.4,4.6
34.7,26.3,3.5,71.5,0.0
35.1,26.6,2.3,69.9,0.0
35.5,27.2,2.4,71.9,4.2
34.9,27.4,2.3,74.8,3.0
34.9,27.5,2.6,78.9,3.0
34.2,27.5,2.2,75.1,5.9
34.8,27.1,2.1,72.2,3.0
35.8,26.9,2.0,70.6,0.0
34.7,26.4,2.4,68.7,7.4
31.8,25.2,2.5,81.1,7.4
32.2,25.4,2.7,81.0,14.8
33.5,26.0,2.9,84.6,11.1
29.4,26.2,2.9,83.2,22.2
31.3,24.2,3.1,86.7,28.1
32.2,24.4,3.1,77.3,0.0
33.4,26.5,2.6,77.1,0.0
33.6,26.2,2.3,77.4,0.0
34.4,26.0,2.1,79.7,12.2
33.7,26.0,1.9,83.3,10.8
34.1,25.9,1.8,76.1,0.0
34.2,26.9,1.9,80.7,0.0
34.5,27.0,1.8,78.0,0.0
35.0,27.1,2.2,77.6,0.0
35.0,27.6,2.2,77.2,0.0
34.8,27.0,2.3,75.9,0.0
35.1,26.8,2.0,75.3,0.0
34.5,26.7,2.4,78.1,0.0
34.1,26.1,2.6,75.0,0.0
34.5,25.4,2.0,73.9,0.0
34.3,26.3,2.3,78.6,0.0
35.1,26.0,2.5,70.4,0.0
35.6,25.8,2.2,65.8,10.6
33.6,25.2,2.3,63.4,21.3
32.7,25.9,2.8,59.2,32.3
34.5,25.9,2.9,68.3,0.0
35.1,26.5,2.5,75.9,0.0
34.2,26.2,2.2,68.8,7.2
32.7,26.0,2.2,70.9,7.2
32.9,25.7,2.3,77.6,5.7
32.0,25.6,1.8,80.0,0.0
32.2,24.8,1.8,78.1,4.1
33.7,24.1,1.6,77.2,0.0
33.8,24.1,2.0,69.6,0.0
34.2,25.1,2.1,74.5,0.0
34.6,24.5,2.0,68.6,0.0
34.1,24.5,1.6,71.2,0.0
33.8,25.0,1.7,77.6,0.0
33.9,23.9,2.3,72.9,0.0
33.7,23.5,2.4,65.6,0.0
33.5,21.9,2.4,61.0,0.0
32.7,22.9,2.5,67.9,1.6
32.9,24.1,2.8,60.8,0.0
33.3,24.4,2.5,69.3,0.0
31.7,24.6,2.5,76.3,0.0
31.3,24.2,2.2,83.4,0.0
32.1,24.9,2.3,82.9,0.0
33.2,25.3,2.3,79.0,0.0
33.2,25.7,2.1,80.5,0.0
33.7,25.8,1.8,76.2,0.0
33.6,25.4,1.8,75.2,0.0
33.6,24.7,1.6,77.1,0.0
33.1,24.3,2.0,73.7,0.0
33.2,24.7,1.5,72.3,0.0
33.0,24.2,2.0,67.8,0.0
32.8,23.6,2.0,64.1,0.0
31.2,23.1,1.9,62.7,4.4
33.2,22.1,1.6,60.8,0.0
33.2,22.3,1.6,62.8,0.0
31.8,24.0,2.4,72.9,0.0
33.2,24.8,2.3,70.2,0.0
32.5,24.9,1.7,77.1,4.8
33.0,25.1,2.0,81.5,0.0
33.0,25.4,2.2,76.6,5.2
33.1,24.9,2.1,77.3,0.0
30.8,24.1,2.5,82.6,0.0
30.4,24.1,2.4,77.3,0.0
31.1,23.2,2.0,75.6,0.0
31.9,22.1,1.7,69.2,0.0
31.4,20.8,1.7,68.4,0.0
31.2,19.9,1.8,65.6,0.0
31.1,20.2,1.8,69.2,0.0
31.2,20.6,1.7,69.6,0.0
31.3,21.5,1.8,70.6,0.0
30.9,22.3,1.7,66.7,0.0
31.2,21.8,1.8,67.9,0.0
30.3,21.1,1.9,76.2,0.0
30.6,21.5,2.3,76.5,0.0
29.1,23.1,2.0,82.1,3.7
30.4,23.6,1.7,81.2,0.0
31.2,24.2,1.4,79.4,0.0
30.6,24.2,1.9,79.0,0.0
30.9,24.1,2.1,80.0,0.0
30.7,24.0,2.1,74.1,0.0
30.3,22.8,1.5,82.9,0.0
30.4,23.5,1.6,76.7,0.0
30.7,23.1,1.7,76.7,0.0
29.3,24.0,1.8,81.2,0.0
29.8,23.3,2.1,86.4,0.0
29.5,22.5,2.9,72.7,0.0
24.8,19.5,2.9,67.2,10.3
21.9,19.2,2.9,83.5,15.1
24.6,19.1,2.2,93.6,0.0
26.5,19.4,2.1,80.9,0.0
27.9,20.2,1.7,83.6,0.0
28.9,20.3,1.7,79.3,0.0
28.6,20.8,2.1,76.8,0.0
28.6,21.1,2.2,80.4,2.8
29.1,19.9,1.5,76.3,0.0
29.4,20.2,1.8,73.7,0.0
29.3,20.7,1.7,73.5,0.0
29.7,21.6,2.1,74.4,0.0
28.8,20.7,2.1,59.2,0.0
28.1,18.8,1.8,63.2,0.0
27.5,17.9,1.8,64.0,0.0
27.8,16.5,1.7,55.8,0.0
28.8,15.7,1.8,64.2,0.0
29.3,16.6,1.6,61.6,0.0
29.5,17.6,1.5,67.1,0.0
28.9,18.7,2.0,69.6,0.0
28.8,19.0,1.7,71.6,0.0
28.8,18.9,2.0,68.6,0.0
29.6,18.4,1.6,69.5,0.0
29.9,18.6,1.7,68.2,0.0
29.5,18.1,1.6,69.0,0.0
29.1,19.0,1.6,67.0,0.0
29.0,19.8,1.7,69.2,0.0
29.0,19.7,2.2,72.1,0.0
29.5,20.4,1.8,75.6,0.4
29.5,19.6,2.0,71.2,0.0
29.8,19.3,2.0,68.8,0.0
29.4,20.0,1.4,68.0,0.0
29.4,19.7,1.1,68.0,0.0
29.9,20.0,1.2,69.2,0.0
30.0,19.9,1.7,68.2,0.0
30.1,19.6,1.7,64.8,0.0
30.0,18.8,1.8,64.7,0.0
30.5,19.8,2.0,54.8,0.0
30.0,20.2,1.9,72.6,0.0
30.5,20.3,2.0,75.7,0.0
30.2,22.5,2.4,76.2,0.0
29.2,23.0,2.6,83.9,0.0
27.7,23.3,2.6,86.0,2.8
25.6,21.4,2.6,80.0,8.0
28.9,19.7,2.4,72.7,0.0
28.5,18.4,1.7,64.1,0.0
28.9,20.3,2.5,66.8,0.0
29.1,20.3,2.2,69.2,0.0
30.0,19.8,2.2,69.5,0.0
30.0,20.3,2.3,69.7,0.0
30.4,20.5,2.2,71.4,0.0
30.9,20.5,2.1,64.7,0.0
31.4,20.3,2.5,62.9,0.0
31.5,20.1,2.5,65.4,0.0
30.7,22.4,2.3,74.0,0.0
30.8,23.0,2.4,66.7,0.0
31.2,22.0,2.4,60.1,0.0
30.7,23.0,2.9,72.2,0.0
30.4,22.2,2.6,66.4,0.0
30.6,21.6,2.5,65.6,0.0
31.1,20.6,2.3,65.8,0.0
31.8,21.3,2.5,64.9,0.0
31.5,22.6,2.0,68.4,0.0
32.1,24.3,2.3,64.8,0.0
33.3,24.1,2.0,68.3,0.0
32.9,24.2,2.6,72.4,0.0
32.7,24.3,2.6,70.5,0.0
33.0,23.3,2.5,63.7,0.0
35.5,22.8,2.1,57.0,0.0
35.5,23.7,2.0,55.6,0.0
35.1,23.8,2.2,54.0,0.0
33.5,24.2,2.7,53.2,0.0
33.0,23.8,2.2,58.0,0.0
32.9,24.5,2.6,72.5,0.0
32.7,24.9,2.5,69.2,0.0
32.4,25.0,2.9,74.6,0.0
32.4,25.5,3.0,70.0,0.0
32.8,25.2,2.4,68.4,0.0
32.9,25.3,2.6,65.3,0.0
34.7,25.6,2.8,62.0,0.0
34.6,25.2,2.5,53.0,0.0
34.8,25.3,2.0,50.7,0.0
34.0,26.0,2.4,64.4,0.0
33.8,25.3,2.6,60.6,0.0
34.4,25.7,2.5,65.1,0.0
34.4,25.6,2.7,62.0,0.0
34.8,25.5,2.4,60.9,0.0
35.1,25.4,2.7,56.6,0.0
36.1,24.8,2.5,48.4,0.6
36.3,25.0,2.8,51.3,1.2
34.3,24.2,3.1,48.4,0.0
34.3,25.2,3.1,59.1,0.0
34.1,23.7,3.0,59.8,0.0
34.3,24.5,2.9,64.1,0.0
34.6,26.0,3.2,67.9,0.0
34.5,25.9,3.0,68.2,0.0
34.5,25.4,2.5,67.8,0.0
35.4,25.5,2.4,59.5,0.0
35.6,26.2,2.5,56.0,0.0
35.4,26.0,2.7,58.6,0.0
35.6,25.7,2.4,54.2,0.0
35.8,26.0,2.4,53.7,0.0
36.2,25.9,2.3,54.1,0.0
36.2,26.2,2.3,55.7,0.0
36.6,25.9,2.5,56.5,0.0
36.8,26.8,3.0,52.8,0.0
36.4,27.4,2.8,46.6,0.0
36.4,27.0,2.7,50.7,0.0
35.8,26.6,2.7,65.2,0.0
35.1,26.4,2.9,60.4,0.0
36.8,26.6,3.0,58.3,0.0
36.7,25.5,2.6,63.5,13.2
35.9,25.6,2.8,58.4,0.0
36.1,26.9,2.9,52.4,0.0
35.9,27.2,2.8,61.0,0.0
36.6,26.5,2.2,57.5,0.2
36.6,26.0,2.3,59.8,4.0
36.7,27.1,3.1,57.9,0.0
37.9,26.5,2.7,51.6,0.3
37.4,26.8,2.5,54.3,0.0
37.4,26.6,2.8,53.4,0.0
37.6,26.2,3.1,53.9,0.0
37.0,26.1,3.2,53.2,0.0
36.4,26.7,2.8,60.0,0.6
36.1,27.7,2.9,62.5,0.0
36.2,27.5,3.0,58.3,0.0
37.1,26.8,2.9,65.0,0.0
36.8,26.2,2.8,64.9,0.0
37.0,26.0,2.7,57.3,1.5
37.3,26.7,2.6,51.9,0.0
37.3,27.2,2.4,49.3,0.0
37.7,27.7,2.6,48.3,0.8
37.9,28.9,2.3,53.2,0.0
37.6,29.0,2.5,52.7,0.4
37.9,28.9,2.6,54.8,0.2
37.7,28.8,3.2,47.7,10.4
36.7,29.0,3.5,51.3,13.8
34.6,28.9,4.3,42.2,41.5
41.4,29.6,4.0,42.5,11.2
42.1,29.6,3.9,40.5,0.0
41.6,29.1,3.5,43.4,0.0
38.7,29.3,2.9,38.6,0.0
38.4,29.4,3.0,39.4,0.0
38.7,30.4,3.4,33.8,0.0
39.5,30.2,3.4,33.2,0.0
39.3,29.5,3.3,36.3,0.0
38.0,29.4,3.4,57.6,0.0
38.3,28.8,2.7,57.5,0.0
38.2,28.8,3.0,53.9,0.0
38.1,28.8,3.3,52.1,0.0
38.1,29.2,3.0,57.0,0.0
38.2,29.2,3.0,50.8,0.0
39.1,29.3,3.0,56.3,0.0
39.9,29.2,3.1,44.9,0.0
